rater_id,reference_title,soft_attribute,less_than,about_as,more_than
88,It's a Wonderful Life (1946),predictable,"[""Indiana Jones and the Last Crusade (1989)"",""RoboCop (1987)"",""The Matrix Reloaded (2003)""]","[""The Fugitive (1993)"",""The Breakfast Club (1985)"",""Die Hard: With a Vengeance (1995)"",""The Nutty Professor (1996)"",""Beetlejuice (1988)""]","[""Shrek 2 (2004)"",""The Incredibles (2004)""]"
88,Forrest Gump (1994),realistic,"[""Ace Ventura: Pet Detective (1994)"",""Monsters, Inc. (2001)"",""Monty Python and the Holy Grail (1975)"",""Alien (1979)"",""The Wizard of Oz (1939)"",""Finding Nemo (2003)"",""The Silence of the Lambs (1991)""]","[""Indiana Jones and the Temple of Doom (1984)"",""Taxi Driver (1976)""]","[""Clueless (1995)""]"
88,Die Hard (1988),romantic,"[""Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"",""Jurassic Park (1993)""]","[""Jumanji (1995)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""Superman (1978)"",""Trainspotting (1996)"",""Forrest Gump (1994)""]","[""The Princess Bride (1987)"",""The Little Mermaid (1989)"",""Honey, I Shrunk the Kids (1989)""]"
88,Austin Powers: International Man of Mystery (1997),sappy,"[""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Mission: Impossible (1996)"",""Jaws (1975)"",""Blade Runner (1982)""]","[""The Breakfast Club (1985)"",""Clueless (1995)"",""E.T. the Extra-Terrestrial (1982)"",""Galaxy Quest (1999)"",""Back to the Future Part II (1989)"",""Spider-Man (2002)""]",
88,Die Hard 2 (1990),scary,"[""Shrek 2 (2004)"",""Monsters, Inc. (2001)"",""Austin Powers: The Spy Who Shagged Me (1999)"",""The Nightmare Before Christmas (1993)"",""Beauty and the Beast (1991)""]","[""Die Hard (1988)"",""Groundhog Day (1993)"",""Galaxy Quest (1999)"",""Spider-Man (2002)"",""Waterworld (1995)""]",
88,Mission: Impossible II (2000),serious,"[""It's a Wonderful Life (1946)"",""Dead Poets Society (1989)"",""Gone with the Wind (1939)""]","[""Star Wars: Episode V - The Empire Strikes Back (1980)"",""Young Frankenstein (1974)"",""Trainspotting (1996)"",""Jaws (1975)""]","[""Jurassic Park (1993)"",""The Net (1995)"",""V for Vendetta (2006)""]"
88,Inception (2010),simplistic script,,"[""Star Wars: Episode V - The Empire Strikes Back (1980)"",""Jumanji (1995)"",""Catch Me If You Can (2002)"",""Men in Black (a.k.a. MIB) (1997)"",""Charlie's Angels (2000)""]","[""The Santa Clause (1994)"",""Bug's Life, A (1998)"",""Coneheads (1993)"",""The Firm (1993)"",""Beetlejuice (1988)""]"
88,"Fish Called Wanda, A (1988)",slow-paced,"[""Back to the Future Part II (1989)"",""Die Hard 2 (1990)"",""Mission: Impossible (1996)""]","[""When Harry Met Sally... (1989)"",""Air Force One (1997)"",""Beetlejuice (1988)"",""The Hunt for Red October (1990)"",""Four Weddings and a Funeral (1994)""]","[""Inception (2010)"",""Edward Scissorhands (1990)""]"
88,Terminator 2: Judgment Day (1991),tearful,"[""Monsters, Inc. (2001)"",""Coneheads (1993)"",""Toy Story 2 (1999)"",""Ace Ventura: When Nature Calls (1995)""]","[""Air Force One (1997)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"",""My Cousin Vinny (1992)"",""The Truman Show (1998)"",""The Silence of the Lambs (1991)""]","[""It's a Wonderful Life (1946)""]"
88,Babe (1995),terrifying,"[""Ace Ventura: Pet Detective (1994)"",""Toy Story 2 (1999)"",""Shrek 2 (2004)""]","[""Finding Nemo (2003)"",""When Harry Met Sally... (1989)"",""Fish Called Wanda, A (1988)""]","[""Congo (1995)"",""Batman Forever (1995)"",""Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981)"",""Indiana Jones and the Temple of Doom (1984)""]"
88,The Incredibles (2004),tongue and cheek,"[""Harry Potter and the Chamber of Secrets (2002)"",""Star Wars: Episode VI - Return of the Jedi (1983)"",""Jurassic Park (1993)""]","[""Ocean's Eleven (2001)"",""X-Men (2000)"",""The Mummy (1999)"",""Forrest Gump (1994)"",""The Little Mermaid (1989)""]","[""Jumanji (1995)"",""Groundhog Day (1993)""]"
88,Gone with the Wind (1939),twisty,"[""Shrek (2001)"",""Bug's Life, A (1998)""]","[""Star Wars: Episode VI - Return of the Jedi (1983)"",""The Fugitive (1993)"",""The Santa Clause (1994)"",""X-Men (2000)"",""Jaws (1975)""]","[""Back to the Future Part III (1990)"",""Naked Gun 33 1/3: The Final Insult (1994)"",""Minority Report (2002)""]"
88,Romancing the Stone (1984),typical,"[""Airplane! (1980)"",""Monty Python and the Holy Grail (1975)"",""Congo (1995)""]","[""The Wizard of Oz (1939)"",""Snow White and the Seven Dwarfs (1937)"",""Willy Wonka & the Chocolate Factory (1971)"",""Back to the Future Part III (1990)""]","[""It's a Wonderful Life (1946)"",""Men in Black (a.k.a. MIB) (1997)"",""Trainspotting (1996)""]"
88,Office Space (1999),unique story,"[""Beetlejuice (1988)"",""Beauty and the Beast (1991)"",""True Lies (1994)"",""Eraser (1996)""]","[""Austin Powers: The Spy Who Shagged Me (1999)"",""Young Frankenstein (1974)"",""Airplane! (1980)"",""The Blues Brothers (1980)"",""Mars Attacks! (1996)""]","[""Pleasantville (1998)""]"
88,The Fugitive (1993),unrealistic,,"[""Mission: Impossible (1996)"",""X-Men (2000)"",""The Blues Brothers (1980)"",""Jaws (1975)""]","[""The Nutty Professor (1996)"",""The Santa Clause (1994)"",""The Lord of the Rings: The Return of the King (2003)"",""Naked Gun 33 1/3: The Final Insult (1994)"",""Austin Powers: The Spy Who Shagged Me (1999)"",""Chicken Run (2000)""]"
88,Independence Day (a.k.a. ID4) (1996),violent,"[""Mars Attacks! (1996)"",""Honey, I Shrunk the Kids (1989)"",""Harry Potter and the Chamber of Secrets (2002)"",""Mary Poppins (1964)"",""Airplane! (1980)"",""Mrs. Doubtfire (1993)""]","[""Die Hard (1988)"",""Twister (1996)"",""Jumanji (1995)"",""Spider-Man (2002)""]",
88,Forrest Gump (1994),well directed,"[""The Mask (1994)"",""Honey, I Shrunk the Kids (1989)"",""Ghostbusters (a.k.a. Ghost Busters) (1984)""]","[""Casablanca (1942)"",""Butch Cassidy and the Sundance Kid (1969)"",""Twister (1996)"",""When Harry Met Sally... (1989)""]","[""Die Hard (1988)"",""Ocean's Eleven (2001)"",""Terminator 2: Judgment Day (1991)""]"
89,Office Space (1999),action filled,"[""Mary Poppins (1964)""]","[""Pleasantville (1998)"",""Jerry Maguire (1996)""]","[""The Bourne Identity (2002)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""Enemy of the State (1998)"",""Forrest Gump (1994)"",""Cast Away (2000)"",""Harry Potter and the Chamber of Secrets (2002)"",""Charlie's Angels (2000)""]"
89,Fight Club (1999),animated,"[""Good Will Hunting (1997)"",""Almost Famous (2000)"",""The Incredibles (2004)"",""Naked Gun 33 1/3: The Final Insult (1994)"",""Raising Arizona (1987)""]","[""American Beauty (1999)"",""Schindler's List (1993)"",""Dead Man Walking (1995)"",""The Talented Mr. Ripley (1999)"",""Memento (2000)""]",
89,Mary Poppins (1964),artsy,,"[""Pretty Woman (1990)"",""Mrs. Doubtfire (1993)"",""Sense and Sensibility (1995)"",""Traffic (2000)"",""The Godfather: Part II (1974)"",""Contact (1997)"",""Back to the Future (1985)""]","[""The Incredibles (2004)"",""Titanic (1997)"",""X-Men (2000)""]"
89,Ocean's Eleven (2001),believable,"[""X-Men (2000)"",""E.T. the Extra-Terrestrial (1982)"",""Ghost (1990)"",""Terminator 2: Judgment Day (1991)""]","[""Jaws (1975)"",""Raising Arizona (1987)"",""Catch Me If You Can (2002)""]","[""Meet the Parents (2000)"",""Sense and Sensibility (1995)"",""There's Something About Mary (1998)""]"
89,Harry Potter and the Chamber of Secrets (2002),big budget,"[""Being John Malkovich (1999)"",""Forrest Gump (1994)"",""The Sound of Music (1965)"",""Pleasantville (1998)"",""Finding Nemo (2003)""]","[""Kill Bill: Vol. 1 (2003)"",""Schindler's List (1993)"",""Seven (a.k.a. Se7en) (1995)""]","[""Star Wars: Episode V - The Empire Strikes Back (1980)"",""Mission: Impossible (1996)""]"
89,Jaws (1975),bizarre,"[""The Sound of Music (1965)"",""Good Will Hunting (1997)""]","[""Kill Bill: Vol. 1 (2003)"",""Cast Away (2000)"",""Men in Black (a.k.a. MIB) (1997)"",""Waterworld (1995)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""The Terminator (1984)"",""Twister (1996)"",""Speed (1994)""]",
89,Scream (1996),boring,"[""Fargo (1996)"",""Rain Man (1988)"",""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Back to the Future (1985)"",""The Big Lebowski (1998)"",""Spider-Man (2002)"",""The Mask (1994)"",""Groundhog Day (1993)"",""The Fifth Element (1997)""]","[""The Matrix Reloaded (2003)""]",
89,Ghost (1990),budget,"[""There's Something About Mary (1998)"",""Meet the Parents (2000)""]","[""Outbreak (1995)"",""The Shining (1980)"",""Big (1988)"",""Austin Powers: The Spy Who Shagged Me (1999)""]","[""Braveheart (1995)"",""Men in Black (a.k.a. MIB) (1997)"",""The Talented Mr. Ripley (1999)""]"
89,Mary Poppins (1964),cartoonish,"[""The Godfather (1972)"",""Forrest Gump (1994)"",""Men in Black (a.k.a. MIB) (1997)"",""Interview with the Vampire: The Vampire Chronicles (1994)"",""Cast Away (2000)""]","[""Amadeus (1984)"",""Jerry Maguire (1996)"",""Run Lola Run (Lola rennt) (1998)""]","[""Donnie Darko (2001)"",""The Truman Show (1998)""]"
89,Mary Poppins (1964),cheesy,"[""Erin Brockovich (2000)"",""Groundhog Day (1993)"",""The Silence of the Lambs (1991)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"",""X-Men (2000)"",""Ocean's Eleven (2001)"",""Men in Black (a.k.a. MIB) (1997)"",""Beautiful Mind, A (2001)"",""Catch Me If You Can (2002)""]",,"[""Titanic (1997)""]"
89,Clerks (1994),complicated,"[""Sleepless in Seattle (1993)"",""Harry Potter and the Sorcerer's Stone (a.k.a. Harry Potter and the Philosopher's Stone) (2001)"",""Ghost (1990)"",""Honey, I Shrunk the Kids (1989)""]","[""Kill Bill: Vol. 1 (2003)"",""Trainspotting (1996)""]","[""Contact (1997)"",""The Sixth Sense (1999)"",""The Game (1997)"",""Minority Report (2002)""]"
89,Star Wars: Episode V - The Empire Strikes Back (1980),confusing,"[""Austin Powers: International Man of Mystery (1997)"",""While You Were Sleeping (1995)"",""Raising Arizona (1987)"",""What's Eating Gilbert Grape (1993)"",""The Incredibles (2004)"",""High Fidelity (2000)"",""Pretty Woman (1990)"",""Mary Poppins (1964)""]","[""The Bourne Identity (2002)""]","[""Traffic (2000)""]"
89,Speed (1994),crazy gore,"[""Finding Nemo (2003)"",""High Fidelity (2000)"",""The Incredibles (2004)"",""There's Something About Mary (1998)""]","[""The Game (1997)"",""Charlie's Angels (2000)""]","[""The Silence of the Lambs (1991)"",""Kill Bill: Vol. 2 (2004)"",""The Terminator (1984)"",""Mission: Impossible (1996)""]"
89,Contact (1997),dense,"[""Good Will Hunting (1997)""]","[""The Talented Mr. Ripley (1999)"",""Dead Poets Society (1989)"",""Fargo (1996)"",""Braveheart (1995)"",""Spider-Man (2002)"",""The Matrix Reloaded (2003)""]","[""Reservoir Dogs (1992)"",""The Silence of the Lambs (1991)"",""Inception (2010)""]"
89,The English Patient (1996),documentary style,"[""Pretty Woman (1990)"",""Reservoir Dogs (1992)"",""There's Something About Mary (1998)"",""Eternal Sunshine of the Spotless Mind (2004)"",""True Lies (1994)"",""Pirates of the Caribbean: The Curse of the Black Pearl (2003)""]","[""Natural Born Killers (1994)"",""Requiem for a Dream (2000)"",""Seven (a.k.a. Se7en) (1995)""]","[""Philadelphia (1993)""]"
89,Sleepless in Seattle (1993),dramatic,"[""The Sound of Music (1965)"",""Lost in Translation (2003)""]","[""Pirates of the Caribbean: The Curse of the Black Pearl (2003)"",""Good Will Hunting (1997)"",""Sense and Sensibility (1995)"",""Kill Bill: Vol. 1 (2003)"",""Seven (a.k.a. Se7en) (1995)""]","[""Fargo (1996)"",""E.T. the Extra-Terrestrial (1982)"",""Back to the Future (1985)""]"
89,One Flew Over the Cuckoo's Nest (1975),dynamic,"[""The English Patient (1996)"",""Rain Man (1988)"",""While You Were Sleeping (1995)"",""High Fidelity (2000)""]","[""The Silence of the Lambs (1991)"",""The Firm (1993)""]","[""Braveheart (1995)"",""The Shining (1980)"",""Catch Me If You Can (2002)"",""Harry Potter and the Chamber of Secrets (2002)""]"
89,Clerks (1994),entertaining,"[""Eternal Sunshine of the Spotless Mind (2004)"",""Men in Black (a.k.a. MIB) (1997)"",""Superman (1978)"",""Waterworld (1995)"",""Philadelphia (1993)"",""Interview with the Vampire: The Vampire Chronicles (1994)""]","[""There's Something About Mary (1998)"",""Mrs. Doubtfire (1993)""]","[""South Park: Bigger, Longer and Uncut (1999)"",""Austin Powers: International Man of Mystery (1997)""]"
89,The Terminator (1984),exaggerated,"[""Good Will Hunting (1997)"",""Almost Famous (2000)"",""Erin Brockovich (2000)"",""Meet the Parents (2000)"",""Naked Gun 33 1/3: The Final Insult (1994)""]","[""Philadelphia (1993)"",""Memento (2000)"",""Dead Poets Society (1989)""]","[""The Mask (1994)"",""Fight Club (1999)""]"
89,There's Something About Mary (1998),factual,"[""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Speed (1994)"",""The Sixth Sense (1999)"",""Superman (1978)"",""Liar Liar (1997)""]","[""One Flew Over the Cuckoo's Nest (1975)"",""Memento (2000)""]","[""The Firm (1993)"",""Catch Me If You Can (2002)"",""Erin Brockovich (2000)""]"
89,Pulp Fiction (1994),far-fetched,"[""Lost in Translation (2003)"",""As Good as It Gets (1997)"",""Requiem for a Dream (2000)"",""The Big Lebowski (1998)""]","[""Charlie's Angels (2000)"",""Natural Born Killers (1994)""]","[""Men in Black (a.k.a. MIB) (1997)"",""Finding Nemo (2003)"",""The Green Mile (1999)"",""Dead Man Walking (1995)""]"
89,Scream (1996),feels real,"[""Groundhog Day (1993)"",""Pleasantville (1998)"",""Austin Powers: The Spy Who Shagged Me (1999)"",""The Mask (1994)"",""Edward Scissorhands (1990)"",""Superman (1978)""]","[""Beautiful Mind, A (2001)"",""Ocean's Eleven (2001)"",""L.A. Confidential (1997)""]","[""Rain Man (1988)""]"
89,Clerks (1994),fictionalized,"[""Office Space (1999)"",""Erin Brockovich (2000)""]","[""Finding Nemo (2003)"",""Mrs. Doubtfire (1993)"",""Amelie (Fabuleux destin d'Amélie Poulain, Le) (2001)""]","[""Back to the Future (1985)"",""The Matrix Reloaded (2003)"",""E.T. the Extra-Terrestrial (1982)"",""The Green Mile (1999)"",""Ghost (1990)""]"
89,Amadeus (1984),funny,"[""Seven (a.k.a. Se7en) (1995)"",""Traffic (2000)"",""The Godfather: Part II (1974)"",""Minority Report (2002)"",""Independence Day (a.k.a. ID4) (1996)""]","[""Back to the Future (1985)"",""Star Wars: Episode V - The Empire Strikes Back (1980)"",""Charlie's Angels (2000)""]","[""Austin Powers: The Spy Who Shagged Me (1999)"",""Big (1988)""]"
89,Good Will Hunting (1997),gory,"[""Cast Away (2000)"",""Jerry Maguire (1996)"",""Back to the Future (1985)"",""Pleasantville (1998)"",""Mrs. Doubtfire (1993)""]","[""Amadeus (1984)"",""The Lord of the Rings: The Fellowship of the Ring (2001)"",""Contact (1997)""]","[""Gladiator (2000)"",""Mission: Impossible (1996)""]"
89,Liar Liar (1997),harsh,"[""Austin Powers: The Spy Who Shagged Me (1999)""]","[""The Usual Suspects (1995)"",""X-Men (2000)"",""The Firm (1993)"",""Dead Poets Society (1989)"",""True Lies (1994)""]","[""Saving Private Ryan (1998)"",""Good Will Hunting (1997)"",""Fargo (1996)"",""Schindler's List (1993)""]"
89,V for Vendetta (2006),heartfelt,"[""Groundhog Day (1993)"",""Home Alone (1990)"",""Minority Report (2002)"",""Charlie's Angels (2000)"",""Austin Powers: International Man of Mystery (1997)""]","[""Dead Poets Society (1989)"",""Rain Man (1988)"",""L.A. Confidential (1997)""]","[""Sleepless in Seattle (1993)"",""Eternal Sunshine of the Spotless Mind (2004)""]"
89,Forrest Gump (1994),impactful,"[""Pretty Woman (1990)"",""Office Space (1999)"",""Titanic (1997)"",""The Usual Suspects (1995)"",""GoldenEye (1995)"",""Scream (1996)"",""Independence Day (a.k.a. ID4) (1996)"",""Home Alone (1990)"",""The Fifth Element (1997)"",""Twister (1996)""]",,
89,The Green Mile (1999),incomprehensible,"[""Dead Man Walking (1995)"",""Scream (1996)"",""There's Something About Mary (1998)""]","[""Dead Poets Society (1989)"",""Edward Scissorhands (1990)"",""Fargo (1996)"",""Sense and Sensibility (1995)"",""Charlie's Angels (2000)""]","[""Kill Bill: Vol. 2 (2004)"",""Robin Hood: Men in Tights (1993)""]"
89,The Firm (1993),intense,"[""Lost in Translation (2003)"",""Raising Arizona (1987)"",""When Harry Met Sally... (1989)"",""Honey, I Shrunk the Kids (1989)"",""Mrs. Doubtfire (1993)""]","[""Memento (2000)"",""Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)"",""Independence Day (a.k.a. ID4) (1996)""]","[""One Flew Over the Cuckoo's Nest (1975)"",""Requiem for a Dream (2000)""]"
89,Spider-Man (2002),interesting,"[""Enemy of the State (1998)"",""As Good as It Gets (1997)""]","[""The Mask (1994)"",""Office Space (1999)"",""Back to the Future (1985)""]","[""American History X (1998)"",""American Beauty (1999)"",""Groundhog Day (1993)"",""V for Vendetta (2006)"",""The Silence of the Lambs (1991)""]"
89,Home Alone (1990),juvenile humor,"[""South Park: Bigger, Longer and Uncut (1999)"",""E.T. the Extra-Terrestrial (1982)"",""Fight Club (1999)"",""Requiem for a Dream (2000)"",""What's Eating Gilbert Grape (1993)"",""Philadelphia (1993)"",""Men in Black (a.k.a. MIB) (1997)"",""Austin Powers: International Man of Mystery (1997)"",""Sense and Sensibility (1995)"",""Scream (1996)""]",,
89,Mrs. Doubtfire (1993),light-hearted,"[""Spider-Man (2002)"",""Catch Me If You Can (2002)"",""Annie Hall (1977)"",""The Usual Suspects (1995)"",""American History X (1998)"",""Natural Born Killers (1994)"",""What's Eating Gilbert Grape (1993)"",""The Matrix Reloaded (2003)""]","[""The Incredibles (2004)""]","[""Austin Powers: The Spy Who Shagged Me (1999)""]"
89,Star Wars: Episode V - The Empire Strikes Back (1980),long,"[""Groundhog Day (1993)"",""Minority Report (2002)"",""Finding Nemo (2003)"",""What's Eating Gilbert Grape (1993)"",""Honey, I Shrunk the Kids (1989)""]","[""Trainspotting (1996)"",""The Fifth Element (1997)"",""Back to the Future (1985)""]","[""Cast Away (2000)"",""The English Patient (1996)""]"
89,There's Something About Mary (1998),mainstream,"[""Inception (2010)"",""The Client (1994)"",""Reservoir Dogs (1992)""]","[""Philadelphia (1993)"",""Groundhog Day (1993)"",""Forrest Gump (1994)"",""Spider-Man (2002)"",""Mary Poppins (1964)""]","[""Requiem for a Dream (2000)"",""Schindler's List (1993)""]"
89,Ocean's Eleven (2001),make you think,"[""Sense and Sensibility (1995)"",""The Sound of Music (1965)"",""Scream (1996)""]","[""Inception (2010)"",""The Sixth Sense (1999)"",""Naked Gun 33 1/3: The Final Insult (1994)"",""Catch Me If You Can (2002)""]","[""Men in Black (a.k.a. MIB) (1997)"",""Independence Day (a.k.a. ID4) (1996)"",""X-Men (2000)""]"
